Season,TeamName,kenpom_adj_o,kenpom_adj_o_rank,kenpom_adj_d,kenpom_adj_d_rank,kenpom_rank,kenpom_luck,kenpom_adjem,TeamID
2021,New Hampshire,96.0,281,105.4,245,265,0.055999999999999994,-9.41,1306.0
2021,Tarleton St.,96.6,272,106.1,261,266,-0.052000000000000005,-9.44,
2021,Western Michigan,95.1,290,104.5,224,267,-0.036000000000000004,-9.46,1444.0
2021,Idaho St.,93.0,314,102.7,186,268,0.0,-9.76,1226.0
2021,Southeast Missouri St.,95.5,284,105.3,242,269,-0.003,-9.76,1369.0
2021,Georgia Southern,93.9,303,103.7,204,270,0.032,-9.79,1204.0
2021,Purdue Fort Wayne,100.7,203,110.6,325,271,-0.025,-9.91,1236.0
2021,Jackson St.,87.8,349,97.8,94,272,0.111,-10.08,1238.0
2021,Cal St. Northridge,100.8,200,110.9,328,273,0.059000000000000004,-10.1,1169.0
2021,Bucknell,97.4,256,107.5,286,274,-0.018000000000000002,-10.11,1137.0
2021,Central Michigan,100.4,209,110.6,324,275,-0.046,-10.15,1141.0
2021,Dartmouth,94.9,294,105.2,239,276,0.0,-10.26,1171.0
2021,Merrimack,91.1,330,101.4,159,277,0.013999999999999999,-10.29,1467.0
2021,Eastern Michigan,97.3,257,107.8,288,278,-0.039,-10.48,1185.0
2021,Illinois Chicago,93.5,307,103.9,209,279,0.05,-10.49,1227.0
2021,Florida A&M;,90.2,340,100.8,145,280,-0.011000000000000001,-10.59,1197.0
2021,High Point,96.2,278,106.9,273,281,-0.033,-10.74,1219.0
2021,Columbia,94.7,298,105.5,248,282,0.0,-10.81,1162.0
2021,North Alabama,94.2,300,105.1,238,283,0.051,-10.85,1466.0
2021,Quinnipiac,89.5,344,100.4,135,284,-0.042,-10.9,1346.0
2021,North Carolina A&T;,95.4,288,106.3,266,285,0.078,-10.92,1299.0
2021,New Orleans,97.1,266,108.1,292,286,-0.09300000000000001,-11.0,1309.0
2021,Coppin St.,90.9,332,102.0,176,287,0.073,-11.08,1164.0
2021,Florida Gulf Coast,93.1,312,104.3,218,288,0.07200000000000001,-11.19,1195.0
2021,New Mexico,91.7,325,103.0,193,289,-0.039,-11.33,1307.0
2021,Fairleigh Dickinson,101.1,193,112.4,342,290,0.017,-11.36,1192.0
2021,St. Francis NY,101.3,187,112.7,344,291,0.03,-11.39,1383.0
2021,UT Rio Grande Valley,91.4,328,102.8,189,292,-0.05,-11.41,
2021,North Dakota,96.9,269,108.4,297,293,0.077,-11.48,1315.0
2021,Robert Morris,98.3,243,109.9,317,294,-0.053,-11.54,1352.0
2021,Holy Cross,97.4,255,109.1,310,295,-0.047,-11.68,1221.0
2021,NJIT,94.1,301,105.9,258,296,0.024,-11.72,1312.0
2021,FIU,97.2,263,108.9,308,297,-0.09,-11.77,1198.0
2021,Towson,99.2,231,111.0,330,298,-0.022000000000000002,-11.82,1406.0
2021,William & Mary,94.9,293,106.8,271,299,0.106,-11.87,1456.0
2021,Fordham,86.6,352,98.7,107,300,0.018000000000000002,-12.12,1200.0
2021,Jacksonville,93.2,310,105.4,244,301,0.05,-12.2,1239.0
2021,St. Francis PA,95.0,291,107.2,279,302,-0.066,-12.22,1384.0
2021,Louisiana Monroe,93.0,313,105.4,243,303,-0.04,-12.35,1419.0
2021,Western Illinois,97.3,259,109.7,315,304,-0.01,-12.35,1442.0
2021,Troy,92.1,323,104.4,222,305,0.036000000000000004,-12.36,1407.0
2021,Middle Tennessee,91.1,329,103.7,206,306,-0.035,-12.6,1292.0
2021,North Florida,101.4,182,114.0,351,307,0.036000000000000004,-12.61,1316.0
2021,Fairfield,94.7,296,107.4,284,308,0.005,-12.67,1193.0
2021,Eastern Illinois,95.5,283,108.4,298,309,-0.004,-12.86,1183.0
2021,Lamar,92.7,317,105.8,254,310,0.009000000000000001,-13.04,1249.0
2021,Southern,91.0,331,104.4,220,311,-0.075,-13.31,1380.0
2021,Nebraska Omaha,93.8,304,107.1,276,312,-0.017,-13.37,1303.0
2021,Tennessee Tech,96.1,280,109.6,313,313,-0.055,-13.48,1399.0
2021,Howard,98.3,244,111.9,336,314,0.102,-13.6,1224.0
2021,Manhattan,89.5,345,103.4,200,315,-0.006,-13.94,1264.0
2021,Rider,99.4,228,113.4,349,316,-0.040999999999999995,-13.96,1351.0
2021,Sacred Heart,98.6,242,112.8,345,317,0.13,-14.19,1357.0
2021,Tennessee St.,90.3,339,104.5,223,318,-0.10300000000000001,-14.25,1398.0
2021,USC Upstate,94.8,295,109.1,312,319,-0.032,-14.3,1367.0
2021,SIU Edwardsville,92.6,318,107.1,275,320,0.008,-14.46,1188.0
2021,Northwestern St.,96.4,277,111.0,331,321,0.077,-14.61,1322.0
2021,Binghamton,97.1,264,112.1,339,322,-0.095,-14.91,1127.0
2021,Grambling St.,91.5,327,106.5,268,323,0.036000000000000004,-14.99,1212.0
2021,Presbyterian,90.7,336,105.7,253,324,-0.057,-15.06,1342.0
2021,Hampton,94.9,292,110.2,319,325,0.11800000000000001,-15.25,1214.0
2021,Northern Arizona,97.7,251,113.2,348,326,0.038,-15.51,1319.0
2021,North Carolina Central,93.3,309,109.1,311,327,0.033,-15.85,1300.0
2021,Portland,96.1,279,112.1,340,328,0.054000000000000006,-15.98,1339.0
2021,Air Force,94.5,299,110.5,322,329,0.027999999999999997,-16.0,1102.0
2021,San Jose St.,95.8,282,112.0,337,330,0.006,-16.2,1363.0
2021,Dixie St.,90.8,334,107.2,280,331,0.07,-16.43,
2021,Central Arkansas,97.1,265,113.7,350,332,-0.018000000000000002,-16.57,1146.0
2021,Lehigh,91.8,324,108.5,300,333,0.063,-16.74,1250.0
2021,Cal Poly,89.4,346,106.2,264,334,0.015,-16.87,1142.0
2021,Northern Illinois,93.6,306,110.6,323,335,-0.003,-17.01,1296.0
2021,Kennesaw St.,87.3,350,105.2,240,336,-0.08800000000000001,-17.93,1244.0
2021,Charleston Southern,89.9,342,108.0,291,337,-0.049,-18.08,1149.0
2021,Southeastern Louisiana,92.6,319,110.8,327,338,0.043,-18.21,1368.0
2021,Central Connecticut,92.9,315,111.2,333,339,0.003,-18.34,1148.0
2021,McNeese St.,95.5,285,114.5,353,340,-0.09,-18.97,1270.0
2021,Houston Baptist,92.1,322,111.3,334,341,-0.003,-19.22,1223.0
2021,Incarnate Word,93.2,311,112.5,343,342,-0.049,-19.29,1230.0
2021,Denver,93.4,308,112.9,346,343,-0.105,-19.52,1176.0
2021,Maine,85.9,353,105.4,246,344,0.027999999999999997,-19.6,1263.0
2021,Texas A&M; Corpus Chris,89.0,347,108.7,304,345,-0.09300000000000001,-19.7,1394.0
2021,Alcorn St.,90.5,337,110.2,320,346,-0.026000000000000002,-19.71,1108.0
2021,Tennessee Martin,92.3,320,113.0,347,347,0.122,-20.69,1404.0
2021,Alabama A&M;,84.4,354,105.8,256,348,0.018000000000000002,-21.44,1105.0
2021,Bethune Cookman,90.2,341,112.3,341,349,0.0,-22.09,1126.0
2021,Delaware St.,90.8,333,114.8,354,350,-0.064,-23.96,1175.0
2021,Arkansas Pine Bluff,90.8,335,114.8,355,351,-0.086,-24.05,1115.0
2021,Idaho,89.7,343,114.1,352,352,-0.021,-24.41,1225.0
2021,South Carolina St.,87.0,351,112.0,338,353,-0.109,-24.96,1354.0
2021,Alabama St.,83.9,356,110.5,321,354,-0.049,-26.52,1106.0
2021,Maryland Eastern Shore,84.0,355,111.1,332,355,0.0,-27.16,1271.0
2021,Chicago St.,88.3,348,117.7,356,356,-0.006,-29.4,1152.0
2021,Mississippi Valley St.,79.0,357,120.9,357,357,0.04,-41.92,1290.0
2022,Gonzaga,121.8,1,88.8,7,1,-0.038,32.97,1211.0
2022,Arizona,119.6,5,92.4,20,2,0.046,27.21,1112.0
2022,Kentucky,120.2,4,93.6,27,3,-0.032,26.59,1246.0
2022,Houston,117.3,10,90.9,11,4,-0.006999999999999999,26.5,1222.0
2022,Baylor,117.9,9,91.6,14,5,0.019,26.32,1124.0
2022,Kansas,119.4,6,93.9,29,6,0.035,25.49,1242.0
2022,Tennessee,111.4,36,86.2,3,7,0.044000000000000004,25.24,1397.0
2022,UCLA,116.1,15,91.2,12,8,-0.027999999999999997,24.85,1417.0
2022,Texas Tech,109.7,65,85.1,1,9,-0.025,24.64,1403.0
2022,Auburn,113.6,24,89.1,8,10,-0.039,24.45,1120.0
2022,Villanova,118.0,8,93.8,28,11,0.051,24.11,1437.0
2022,Duke,119.4,7,95.7,44,12,-0.011000000000000001,23.71,1181.0
2022,Iowa,121.5,2,98.0,77,13,-0.05,23.53,1234.0
2022,Purdue,121.3,3,99.0,100,14,0.035,22.29,1345.0
2022,Texas,111.8,32,91.4,13,15,-0.044000000000000004,20.41,1400.0
2022,Saint Mary's,109.8,64,90.0,9,16,0.037000000000000005,19.81,1388.0
2022,Illinois,113.7,23,94.1,30,17,0.025,19.59,1228.0
2022,Connecticut,113.9,21,94.6,35,18,-0.03,19.33,1163.0
2022,LSU,107.6,89,88.6,5,19,-0.040999999999999995,19.08,1261.0
2022,Arkansas,111.1,40,92.1,17,20,0.027000000000000003,19.02,1116.0
2022,San Francisco,110.8,45,92.4,19,21,-0.028999999999999998,18.37,1362.0
2022,San Diego St.,104.1,157,86.0,2,22,0.013000000000000001,18.15,1361.0
2022,Virginia Tech,114.3,18,96.4,54,23,-0.054000000000000006,17.86,1439.0
2022,Loyola Chicago,110.9,42,93.2,22,24,0.016,17.69,1260.0
2022,Alabama,116.1,14,98.7,94,25,-0.022000000000000002,17.36,1104.0
2022,Boise St.,108.4,76,92.0,16,26,0.027000000000000003,16.41,1129.0
2022,Murray St.,111.5,35,95.1,40,27,0.075,16.39,1293.0
2022,Memphis,110.4,50,94.1,31,28,-0.018000000000000002,16.22,1272.0
2022,North Carolina,113.1,27,97.0,64,29,0.079,16.05,1314.0
2022,Oklahoma,110.4,48,94.5,33,30,-0.044000000000000004,15.96,1328.0
2022,Colorado St.,114.2,20,98.3,83,31,0.13,15.86,1161.0
2022,Ohio St.,116.6,13,100.8,131,32,-0.015,15.82,1326.0
2022,Michigan,114.2,19,98.6,91,33,-0.026000000000000002,15.65,1276.0
2022,Wisconsin,110.4,49,94.8,38,34,0.11900000000000001,15.58,1458.0
2022,Seton Hall,108.5,75,93.5,26,35,0.011000000000000001,14.97,1371.0
2022,Indiana,107.6,91,92.6,21,36,-0.044000000000000004,14.94,1231.0
2022,Wake Forest,111.6,34,96.6,58,37,-0.012,14.93,1448.0
2022,TCU,108.2,80,93.3,24,38,0.034,14.91,1395.0
2022,Oklahoma St.,103.5,170,88.6,6,39,-0.07400000000000001,14.9,1329.0
2022,Michigan St.,111.3,38,96.4,53,40,0.05,14.87,1277.0
2022,Davidson,116.8,11,102.0,152,41,-0.004,14.8,1172.0
2022,USC,110.5,47,96.0,49,42,0.077,14.45,1425.0
2022,Texas A&M;,109.1,70,94.7,37,43,0.002,14.36,1401.0
2022,Utah St.,110.6,46,96.4,55,44,-0.129,14.16,1429.0
2022,Mississippi St.,110.0,56,96.0,48,45,-0.075,14.04,1280.0
2022,UAB,112.5,28,98.5,89,46,-0.04,14.03,1412.0
2022,Marquette,109.8,62,95.8,46,47,-0.0,14.0,1266.0
2022,Iowa St.,104.4,151,90.4,10,48,0.038,13.95,1235.0
2022,Providence,111.9,31,98.0,79,49,0.19399999999999998,13.88,1344.0
2022,North Texas,105.5,129,91.7,15,50,0.01,13.84,1317.0
2022,BYU,110.3,52,96.5,56,51,0.024,13.82,1140.0
2022,Notre Dame,112.0,29,98.4,84,52,0.016,13.63,1323.0
2022,Creighton,105.6,124,92.1,18,53,0.09,13.47,1166.0
2022,SMU,110.1,55,96.7,59,54,0.051,13.36,1374.0
2022,Washington St.,108.3,78,95.0,39,55,-0.10099999999999999,13.3,1450.0
2022,Florida,111.4,37,98.1,80,56,-0.026000000000000002,13.29,1196.0
2022,Dayton,109.0,71,95.7,45,57,-0.025,13.28,1173.0
2022,Wyoming,110.2,54,97.1,66,58,0.067,13.1,1461.0
2022,Vermont,110.8,44,97.7,74,59,-0.015,13.07,1436.0
2022,Xavier,110.9,41,98.0,78,60,-0.035,12.89,1462.0
2022,St. John's,110.2,53,97.4,69,61,-0.10099999999999999,12.8,1385.0
2022,Miami FL,114.8,17,102.1,157,62,0.069,12.62,1274.0
2022,Missouri St.,113.6,25,101.3,140,63,-0.045,12.28,1283.0
2022,Saint Louis,109.9,60,97.7,72,64,-0.017,12.19,1387.0
2022,Vanderbilt,106.8,103,94.7,36,65,-0.061,12.1,1435.0
2022,Kansas St.,109.4,67,97.4,70,66,-0.092,12.0,1243.0
2022,VCU,100.0,239,88.1,4,67,0.071,11.87,1433.0
2022,Santa Clara,113.4,26,101.7,146,68,-0.012,11.76,1365.0
2022,Fresno St.,105.1,137,93.4,25,69,-0.077,11.68,1201.0
2022,Colorado,106.9,99,95.4,42,70,0.052000000000000005,11.46,1160.0
2022,South Dakota St.,116.8,12,105.3,220,71,0.061,11.44,1355.0
2022,Chattanooga,110.0,58,98.8,95,72,0.024,11.27,1151.0
2022,West Virginia,108.0,84,97.0,63,73,-0.001,11.06,1452.0
2022,Rutgers,106.4,107,95.5,43,74,0.016,10.86,1353.0
2022,Furman,113.9,22,103.1,177,75,-0.07200000000000001,10.85,1202.0
2022,Syracuse,115.1,16,104.6,211,76,-0.065,10.53,1393.0
2022,Towson,110.0,57,99.5,110,77,-0.009000000000000001,10.5,1406.0
2022,Clemson,110.0,59,99.6,112,78,-0.083,10.39,1155.0
2022,Oregon,109.8,63,99.5,109,79,0.01,10.24,1332.0
2022,Maryland,109.5,66,99.4,106,80,-0.035,10.12,1268.0
2022,New Mexico St.,107.8,87,97.7,73,81,0.099,10.1,1308.0
2022,Belmont,108.6,74,98.6,92,82,0.077,10.01,1125.0
2022,Richmond,109.1,69,99.3,104,83,0.028999999999999998,9.82,1350.0
2022,Virginia,107.0,98,97.2,67,84,0.019,9.81,1438.0
2022,Drake,108.4,77,98.6,93,85,0.012,9.79,1179.0
2022,UNLV,108.1,83,98.5,90,86,-0.02,9.53,1424.0
2022,Northwestern,106.7,104,97.2,68,87,-0.077,9.45,1321.0
2022,St. Bonaventure,108.2,81,98.8,96,88,0.08900000000000001,9.43,1382.0
2022,Penn St.,105.3,133,96.0,47,89,-0.037000000000000005,9.34,1336.0
2022,Toledo,111.3,39,101.9,149,90,0.035,9.33,1405.0
2022,Northern Iowa,110.3,51,101.9,148,91,0.034,8.48,1320.0
2022,Bradley,105.1,136,96.7,60,92,-0.09,8.44,1133.0
2022,Grand Canyon,104.9,141,96.5,57,93,0.009000000000000001,8.37,1213.0
2022,Iona,107.6,88,99.5,107,94,0.003,8.19,1233.0
2022,Arizona St.,101.4,208,93.2,23,95,0.005,8.16,1113.0
2022,Wichita St.,104.2,155,96.1,51,96,-0.037000000000000005,8.03,1455.0
2022,South Carolina,101.7,200,94.1,32,97,0.105,7.54,1376.0
2022,Louisiana Tech,106.0,117,98.4,87,98,0.025,7.53,1256.0
2022,Tulane,108.8,72,101.3,139,99,-0.067,7.53,1408.0
2022,Middle Tennessee,105.6,126,98.4,86,100,-0.006,7.14,1292.0
2022,Cincinnati,104.5,150,97.4,71,101,-0.051,7.04,1153.0
2022,DePaul,107.0,97,100.3,121,102,-0.025,6.73,1177.0
2022,Stanford,105.5,130,99.1,101,103,0.075,6.36,1390.0
2022,Princeton,111.7,33,105.6,230,104,0.045,6.09,1343.0
2022,Mississippi,105.9,120,99.9,117,105,-0.07,6.01,1279.0
2022,UCF,106.6,106,100.6,127,106,0.054000000000000006,5.94,1416.0
2022,Washington,104.3,153,98.9,99,107,0.078,5.41,1449.0
2022,Nevada,107.1,94,101.7,147,108,-0.035,5.37,1305.0
2022,Florida St.,105.0,139,99.6,113,109,0.075,5.35,1199.0
2022,Minnesota,107.3,93,102.0,151,110,0.006,5.31,1278.0
2022,Wofford,106.6,105,101.5,145,111,-0.031,5.02,1459.0
2022,Stephen F. Austin,103.0,179,98.1,81,112,0.036000000000000004,4.94,1372.0
2022,Western Kentucky,106.8,101,101.9,150,113,-0.033,4.88,1443.0
2022,Morehead St.,103.9,162,99.2,102,114,0.024,4.72,1287.0
2022,George Mason,106.0,116,101.3,141,115,-0.10800000000000001,4.7,1206.0
2022,Utah Valley,103.0,180,98.4,85,116,-0.011000000000000001,4.62,1430.0
2022,Temple,102.2,193,97.9,75,117,0.083,4.3,1396.0
2022,Saint Peter's,98.8,259,94.5,34,118,-0.016,4.28,1389.0
2022,Colgate,108.3,79,104.1,203,119,-0.07,4.22,1159.0
2022,Southern Illinois,102.9,183,98.9,97,120,-0.071,4.06,1356.0
2022,Utah,107.6,90,103.7,192,121,-0.121,3.95,1428.0
2022,Florida Atlantic,106.3,109,102.4,163,122,-0.095,3.9,1194.0
2022,Ohio,104.5,148,100.6,128,123,0.037000000000000005,3.86,1325.0
2022,Liberty,105.2,135,101.3,142,124,-0.034,3.84,1251.0
2022,Montana St.,104.5,147,100.7,129,125,0.031,3.81,1286.0
2022,Butler,102.6,189,98.9,98,126,0.008,3.72,1139.0
2022,Buffalo,107.3,92,103.6,190,127,-0.033,3.66,1138.0
2022,UC Irvine,99.8,244,96.1,50,128,-0.005,3.64,1414.0
2022,Abilene Christian,103.0,182,99.4,105,129,0.027999999999999997,3.63,1101.0
2022,UC Santa Barbara,105.6,128,102.0,153,130,-0.084,3.55,1364.0
2022,Akron,106.2,113,102.7,166,131,0.026000000000000002,3.49,1103.0
2022,Boston College,104.0,159,100.5,126,132,-0.08,3.48,1130.0
2022,Hofstra,108.7,73,105.4,223,133,0.06,3.34,1220.0
2022,Seattle,100.2,236,97.0,65,134,0.043,3.12,1370.0
2022,Rhode Island,99.3,250,96.3,52,135,-0.08900000000000001,3.04,1348.0
2022,Missouri,104.1,158,101.1,135,136,-0.02,3.04,1281.0
2022,Texas St.,105.8,121,102.8,170,137,0.136,2.99,1402.0
2022,Nebraska,105.9,119,103.0,172,138,-0.057,2.94,1304.0
2022,South Alabama,103.8,164,101.1,136,139,-0.05,2.7,1375.0
2022,Sam Houston St.,101.1,216,98.5,88,140,-0.004,2.64,1358.0
2022,California,100.7,221,98.1,82,141,-0.048,2.63,1143.0
2022,Louisville,102.6,187,100.0,118,142,0.001,2.57,1257.0
2022,N.C. State,109.2,68,106.6,251,143,-0.076,2.55,1301.0
2022,Longwood,106.1,115,103.6,191,144,0.095,2.48,1255.0
2022,Delaware,106.8,100,104.6,212,145,0.023,2.28,1174.0
2022,Jacksonville St.,105.3,132,103.1,178,146,-0.021,2.24,1240.0
2022,Yale,101.5,203,99.2,103,147,0.061,2.23,1463.0
2022,North Dakota St.,103.4,171,101.2,138,148,0.10099999999999999,2.14,1295.0
2022,Cal St. Fullerton,104.7,144,102.6,164,149,0.038,2.1,1168.0
2022,Kent St.,101.5,204,99.5,111,150,0.071,1.91,1245.0
2022,Georgia St.,101.5,201,99.7,114,151,0.062,1.84,1209.0
2022,Wagner,102.2,194,100.5,123,152,0.081,1.67,1447.0
2022,Long Beach St.,103.8,165,102.2,158,153,0.11,1.61,1253.0
2022,Charleston,104.6,145,103.1,176,154,-0.035,1.51,1158.0
2022,New Mexico,107.1,95,105.7,231,155,-0.04,1.44,1307.0
2022,Appalachian St.,101.7,199,100.5,124,156,0.026000000000000002,1.23,1111.0
2022,Drexel,104.5,149,103.6,189,157,-0.063,0.92,1180.0
2022,Coastal Carolina,103.2,172,102.3,161,158,-0.09699999999999999,0.87,1157.0
2022,Oral Roberts,109.8,61,109.0,284,159,-0.027000000000000003,0.87,1331.0
2022,Hawaii,102.0,195,101.4,144,160,-0.01,0.57,1218.0
2022,VMI,110.8,43,110.3,305,161,-0.038,0.47,1440.0
2022,Winthrop,105.9,118,105.5,228,162,0.115,0.41,1457.0
2022,Saint Joseph's,100.5,225,100.1,119,163,-0.085,0.4,1386.0
2022,UTEP,100.8,218,100.5,122,164,0.053,0.36,1431.0
2022,Jacksonville,100.4,229,100.1,120,165,0.047,0.29,1239.0
2022,Monmouth,102.4,191,102.1,156,166,0.076,0.27,1284.0
2022,Georgia Tech,100.0,240,99.8,115,167,-0.021,0.22,1210.0
2022,Norfolk St.,102.4,190,102.3,160,168,0.095,0.15,1313.0
2022,UC Riverside,100.8,220,100.9,132,169,0.004,-0.1,1415.0
2022,Southern Utah,106.2,112,106.3,249,170,0.033,-0.14,1381.0
2022,Gardner Webb,96.6,296,96.8,62,171,-0.028999999999999998,-0.22,1205.0
2022,Weber St.,103.7,167,104.0,199,172,0.023,-0.26,1451.0
2022,Tulsa,103.8,166,104.1,202,173,-0.066,-0.28,1409.0
2022,UNC Greensboro,100.4,227,100.8,130,174,0.051,-0.37,1422.0
2022,Portland,103.1,177,103.5,187,175,0.054000000000000006,-0.39,1339.0
2022,Georgetown,104.9,140,105.5,225,176,-0.11,-0.54,1207.0
2022,Fordham,94.7,322,95.3,41,177,0.017,-0.64,1200.0
2022,UNC Wilmington,102.8,184,103.5,186,178,0.155,-0.65,1423.0
2022,Arkansas St.,100.2,234,101.0,133,179,0.065,-0.77,1117.0
2022,Troy,99.1,253,99.9,116,180,0.08900000000000001,-0.8,1407.0
2022,Louisiana,101.8,197,102.7,165,181,-0.022000000000000002,-0.81,1418.0
2022,Wright St.,106.4,108,107.2,262,182,-0.001,-0.87,1460.0
2022,Bryant,104.2,154,105.2,218,183,0.126,-0.95,1136.0
2022,Samford,105.2,134,106.3,246,184,0.162,-1.05,1359.0
2022,East Carolina,102.8,185,103.9,197,185,0.07400000000000001,-1.08,1187.0
2022,Illinois St.,105.3,131,106.5,250,186,-0.10300000000000001,-1.2,1229.0
2022,East Tennessee St.,108.0,85,109.2,289,187,0.021,-1.21,1190.0
2022,Texas Southern,98.1,270,99.5,108,188,0.006,-1.33,1411.0
2022,Massachusetts,112.0,30,113.3,344,189,0.052000000000000005,-1.36,1269.0
2022,Navy,95.4,311,96.7,61,190,0.037000000000000005,-1.36,1298.0
2022,Oakland,103.1,176,104.5,208,191,0.022000000000000002,-1.39,1324.0
2022,Cornell,103.6,169,105.4,224,192,0.040999999999999995,-1.74,1165.0
2022,Old Dominion,101.1,214,102.9,171,193,-0.078,-1.76,1330.0
2022,Mercer,105.8,122,107.6,268,194,0.023,-1.81,1273.0
2022,Northern Kentucky,101.1,215,103.2,180,195,-0.004,-2.07,1297.0
2022,Loyola Marymount,106.1,114,108.4,278,196,-0.003,-2.24,1258.0
2022,Valparaiso,103.1,175,105.3,222,197,-0.024,-2.27,1434.0
2022,Niagara,100.1,237,102.4,162,198,-0.044000000000000004,-2.28,1310.0
2022,Bellarmine,108.2,82,110.6,312,199,0.113,-2.38,1468.0
2022,Dartmouth,98.9,258,101.3,143,200,-0.122,-2.46,1171.0
2022,South Dakota,104.8,142,107.3,263,201,0.057999999999999996,-2.49,1377.0
2022,Charlotte,105.0,138,107.5,267,202,0.095,-2.55,1150.0
2022,Cleveland St.,103.7,168,106.3,247,203,-0.0,-2.59,1156.0
2022,Pittsburgh,99.4,249,102.2,159,204,0.05,-2.82,1338.0
2022,Brown,100.5,224,103.4,183,205,-0.047,-2.9,1135.0
2022,UMKC,100.4,226,103.4,185,206,0.057999999999999996,-2.99,1282.0
2022,Nicholls St.,101.5,202,104.5,210,207,0.03,-3.0,1311.0
2022,Tarleton St.,100.0,241,103.0,174,208,-0.037000000000000005,-3.07,
2022,Florida Gulf Coast,104.3,152,107.4,265,209,0.077,-3.09,1195.0
2022,Boston University,105.8,123,109.1,287,210,0.004,-3.36,1131.0
2022,Penn,106.3,110,109.7,297,211,0.031,-3.41,1335.0
2022,Northern Colorado,107.8,86,111.3,325,212,0.08,-3.5,1294.0
2022,Marist,100.7,222,104.3,207,213,-0.048,-3.61,1265.0
2022,Southern,96.8,292,100.5,125,214,-0.032,-3.7,1380.0
2022,UC Davis,98.4,265,102.1,154,215,0.013999999999999999,-3.7,1413.0
2022,Fairfield,100.3,230,104.1,205,216,-0.07200000000000001,-3.78,1193.0
2022,UT Arlington,98.3,267,102.1,155,217,-0.027000000000000003,-3.79,1426.0
2022,Campbell,100.8,219,104.7,213,218,-0.046,-3.9,1144.0
2022,Eastern Washington,104.0,161,107.9,274,219,0.006,-3.9,1186.0
2022,Georgia,106.8,102,110.9,321,220,-0.024,-4.06,1208.0
2022,UNC Asheville,101.3,212,105.5,227,221,-0.028999999999999998,-4.21,1421.0
2022,Cal Baptist,99.2,251,103.4,184,222,0.001,-4.22,1465.0
2022,Rice,106.3,111,110.5,309,223,0.026000000000000002,-4.24,1349.0
2022,Kennesaw St.,104.8,143,109.2,288,224,-0.11599999999999999,-4.37,1244.0
2022,San Diego,96.8,291,101.2,137,225,0.09,-4.4,1360.0
2022,Indiana St.,98.6,261,103.1,175,226,-0.066,-4.45,1232.0
2022,George Washington,99.5,248,104.0,201,227,0.043,-4.54,1203.0
2022,La Salle,99.0,254,103.8,194,228,-0.005,-4.8,1247.0
2022,Harvard,97.9,273,102.7,168,229,-0.045,-4.81,1217.0
2022,Detroit Mercy,105.6,125,110.6,314,230,-0.015,-5.04,1178.0
2022,Rider,99.0,255,104.2,206,231,-0.01,-5.19,1351.0
2022,Purdue Fort Wayne,98.7,260,103.9,198,232,0.07200000000000001,-5.22,1236.0
2022,James Madison,102.6,188,107.8,272,233,0.076,-5.26,1241.0
2022,Oregon St.,105.6,127,110.8,320,234,-0.10800000000000001,-5.27,1333.0
2022,Howard,100.4,228,105.8,236,235,-0.057999999999999996,-5.44,1224.0
2022,Western Illinois,101.4,207,106.9,255,236,-0.02,-5.47,1442.0
2022,LIU,99.9,242,105.5,226,237,0.033,-5.58,
2022,Marshall,101.5,205,107.1,259,238,-0.017,-5.68,1267.0
2022,Quinnipiac,102.7,186,108.5,279,239,-0.028999999999999998,-5.84,1346.0
2022,Southeast Missouri St.,104.5,146,110.6,311,240,-0.036000000000000004,-6.01,1369.0
2022,The Citadel,101.3,211,107.4,266,241,0.011000000000000001,-6.14,1154.0
2022,UMBC,104.0,160,110.1,304,242,0.044000000000000004,-6.14,1420.0
2022,Texas A&M; Corpus Chris,97.0,287,103.3,181,243,0.036000000000000004,-6.31,1394.0
2022,Montana,100.5,223,106.9,256,244,0.026000000000000002,-6.44,1285.0
2022,New Hampshire,103.1,174,109.6,296,245,-0.022000000000000002,-6.49,1306.0
2022,Mount St. Mary's,96.2,303,102.8,169,246,-0.036000000000000004,-6.53,1291.0
2022,High Point,98.4,264,105.0,215,247,-0.025,-6.56,1219.0
2022,Siena,97.9,274,104.5,209,248,0.111,-6.57,1373.0
2022,UMass Lowell,96.3,302,103.2,179,249,-0.063,-6.86,1262.0
2022,South Florida,91.0,350,97.9,76,250,-0.015,-6.88,1378.0
2022,Georgia Southern,96.3,301,103.3,182,251,0.038,-6.99,1204.0
2022,Stony Brook,104.1,156,111.1,324,252,0.099,-7.0,1392.0
2022,Elon,99.8,243,107.2,260,253,-0.055,-7.34,1189.0
2022,Portland St.,96.0,304,103.5,188,254,-0.015,-7.47,1340.0
2022,UC San Diego,102.0,196,109.6,295,255,0.006,-7.53,1471.0
2022,Tennessee Tech,100.2,235,107.9,273,256,-0.086,-7.73,1399.0
2022,Air Force,96.0,305,103.8,196,257,0.068,-7.77,1102.0
2022,Miami OH,103.9,163,111.7,330,258,-0.043,-7.85,1275.0
2022,Youngstown St.,103.0,178,110.9,322,259,-0.001,-7.9,1464.0
2022,Eastern Kentucky,101.4,209,109.4,293,260,-0.12,-7.99,1184.0
2022,New Orleans,97.3,279,105.3,221,261,0.039,-8.0,1309.0
2022,Louisiana Monroe,101.3,210,109.3,292,262,0.005,-8.0,1419.0
2022,Ball St.,101.8,198,109.8,298,263,0.021,-8.02,1123.0
2022,Northeastern,96.9,289,105.1,217,264,-0.064,-8.13,1318.0
